USR_Age,Physical_Act,Sleep_Dur,Stress_LVL,BMI,Work_Load,Social_Freq,Travel_Idx,Total_Active_Min,Session_Freq,Post_Rate,Short_Vid_Cons,Story_Cons,Msg_Outgoing,Follower_Base,Following_Base,Account_Age_Yrs,USR_Gender_Male,USR_Gender_Non-binary,USR_Gender_Prefer not to say,Loc_Type_Suburban,Loc_Type_Urban,Inc_Bracket_Low,Inc_Bracket_Lower-middle,Inc_Bracket_Middle,Inc_Bracket_Upper-middle,Edu_Level_High school,Edu_Level_Master’s,Edu_Level_Other,Edu_Level_PhD,Edu_Level_Some college,Premium_Member,Wellbeing_Score
34.0,9.8,7.3,26,25.3,48.4,2,3,282.0,10,3,198,133,33,3252,1827,2013,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Premium,
28.0,2.0,5.9,7,24.6,42.2,3,3,131.0,9,2,219,77,24,1326,1615,2016,False,False,False,False,True,False,True,False,False,False,True,False,False,False,Free,4.0
49.0,6.9,5.5,28,22.9,42.1,4,2,239.0,9,7,167,136,35,1629,1296,2014,True,False,False,True,False,False,False,False,True,False,False,False,False,False,Free,5.0
49.0,14.3,5.9,24,30.3,48.7,3,1,227.0,20,9,189,135,27,1377,869,2018,True,False,False,False,True,False,False,True,False,True,False,False,False,False,Business,3.0
41.0,5.2,6.8,24,25.2,34.9,3,0,217.0,15,7,168,123,31,259,578,2012,False,False,False,True,False,False,False,False,True,True,False,False,False,False,Business,9.0
16.0,3.4,7.9,40,19.3,37.9,2,2,466.0,24,13,300,150,43,4542,6583,2024,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Premium,1.0
49.0,7.7,9.1,6,33.9,29.6,6,2,5.0,1,4,33,33,9,1601,2406,2011,False,False,False,False,True,False,False,False,True,True,False,False,False,False,Free,8.0
,8.1,6.8,40,15.0,55.0,4,0,458.0,19,9,300,150,56,1809,2366,2017,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Business,1.0
43.0,3.9,6.6,1,35.3,41.7,7,4,46.0,3,3,73,53,13,344,740,2014,False,False,False,True,False,False,False,False,True,False,False,False,True,False,Free,9.0
64.0,6.3,7.4,16,28.2,38.1,7,4,100.0,8,2,109,79,16,634,967,2013,False,False,False,True,False,False,False,False,True,False,True,False,False,False,Business,7.0
34.0,5.2,6.9,5,29.3,40.0,4,5,14.0,1,1,54,33,8,583,1381,2022,False,False,False,True,False,False,False,True,False,False,False,False,False,True,Free,7.0
13.0,3.5,8.5,12,28.5,48.8,6,6,141.0,6,9,186,80,20,236,286,2017,False,False,False,False,True,False,True,False,False,False,False,False,False,True,Free,7.0
33.0,9.4,8.0,25,31.1,41.6,6,2,272.0,8,7,193,142,33,814,1363,2011,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Free,2.0
52.0,4.2,6.8,34,24.7,35.1,5,5,304.0,31,8,244,150,50,1091,762,2010,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Free,2.0
17.0,7.2,8.6,5,24.5,30.4,4,4,246.0,21,12,296,123,43,1972,3184,2010,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Business,1.0
56.0,13.5,8.1,20,25.1,32.3,6,0,160.0,7,6,130,81,27,1670,2563,2010,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,7.0
47.0,9.0,8.7,23,24.8,35.5,5,3,130.0,4,4,116,83,23,2345,2219,2021,True,False,False,False,True,True,False,False,False,True,False,False,False,False,Free,
35.0,4.0,6.7,28,15.0,43.9,5,4,252.0,14,9,173,117,36,1373,2731,2018,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Business,3.0
53.0,1.6,6.9,6,21.5,31.4,3,2,24.0,2,5,64,45,17,588,609,2014,True,False,False,False,True,False,False,False,True,True,False,False,False,False,Free,5.0
24.0,6.7,6.2,9,26.9,54.2,4,3,204.0,7,16,252,110,31,4894,2912,2010,False,False,False,False,True,False,False,False,False,False,False,False,False,True,Free,1.0
62.0,3.5,6.9,11,26.2,50.3,5,0,106.0,4,4,99,73,17,400,594,2015,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Free,5.0
56.0,2.1,6.4,25,18.9,12.0,2,1,128.0,12,2,103,99,17,379,671,2012,False,False,True,False,True,False,False,False,True,True,False,False,False,False,Free,8.0
22.0,5.2,8.1,33,26.1,54.5,3,6,308.0,15,14,300,150,39,817,1984,2012,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Free,9.0
59.0,14.6,8.4,19,22.2,40.0,4,2,219.0,9,6,167,109,25,2727,1262,2019,False,False,False,True,False,False,False,False,True,True,False,False,False,False,Premium,5.0
29.0,14.6,7.2,16,31.1,43.9,4,0,225.0,14,4,260,137,32,894,1402,2015,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Free,7.0
48.0,7.7,7.2,17,28.7,20.7,7,4,157.0,13,3,133,95,27,1225,2372,2024,False,False,False,False,True,False,True,False,False,False,True,False,False,False,Business,1.0
45.0,12.5,6.6,35,30.1,38.5,4,6,313.0,12,5,242,150,39,2962,3420,2024,True,False,False,False,True,False,False,True,False,False,False,False,False,True,Free,4.0
28.0,5.1,6.5,21,19.8,44.1,8,4,139.0,13,2,191,88,29,1114,1558,2022,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Free,10.0
59.0,3.4,6.0,29,21.3,49.0,4,4,180.0,5,5,167,101,23,366,448,2011,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Premium,10.0
32.0,9.6,7.5,12,28.2,36.1,4,2,57.0,3,1,88,57,14,237,589,2011,True,False,False,True,False,False,False,False,True,True,False,False,False,False,Premium,10.0
60.0,13.6,6.7,27,20.0,23.6,5,5,214.0,15,9,157,150,26,1393,1739,2025,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Premium,7.0
,4.3,7.9,37,25.6,37.8,6,4,396.0,15,2,286,150,50,558,828,2020,True,False,False,False,False,False,True,False,False,True,False,False,False,False,Business,4.0
14.0,10.8,7.7,3,26.6,38.7,2,2,58.0,7,10,167,51,15,1670,3564,2021,True,False,False,False,True,False,False,True,False,False,False,False,False,True,Premium,5.0
22.0,6.2,6.6,29,24.7,32.0,4,1,333.0,17,9,300,150,33,494,821,2022,True,False,False,False,True,True,False,False,False,False,False,False,False,True,Premium,4.0
34.0,9.8,6.9,37,28.0,40.7,5,3,284.0,9,10,188,143,41,2042,2661,2010,False,False,False,False,True,False,True,False,False,False,False,False,False,True,Free,5.0
49.0,6.7,5.8,31,24.0,41.3,3,2,183.0,10,3,124,105,32,3803,3969,2017,True,False,False,True,False,False,False,False,False,False,False,False,True,False,Free,10.0
34.0,5.0,5.3,35,22.0,61.1,4,2,246.0,7,6,192,125,31,1033,2383,2013,False,False,False,False,True,False,True,False,False,False,False,False,False,True,Business,10.0
31.0,6.8,7.7,39,26.2,35.0,3,2,328.0,13,4,250,150,46,12011,7250,2023,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,
33.0,7.3,6.7,23,25.0,45.2,3,4,282.0,17,7,196,150,38,302,754,2011,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Business,4.0
28.0,15.1,7.2,25,22.9,16.9,5,2,233.0,11,14,260,138,31,2570,2430,2017,False,False,False,False,True,False,True,False,False,True,False,False,False,False,Free,6.0
17.0,7.5,7.6,27,26.6,42.4,2,8,328.0,19,17,300,150,39,3415,2688,2021,True,False,False,False,True,False,True,False,False,False,False,False,True,False,Free,7.0
13.0,3.7,7.2,18,21.8,43.4,9,6,197.0,7,14,215,115,24,5330,9750,2016,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Premium,6.0
23.0,4.7,6.0,37,27.6,36.3,5,3,382.0,25,15,300,150,51,1106,2436,2020,False,False,False,False,True,True,False,False,False,False,False,False,False,True,Free,3.0
28.0,9.7,7.3,10,20.9,32.8,2,3,125.0,8,6,185,77,28,592,1395,2018,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Free,5.0
27.0,13.3,6.0,12,23.6,43.3,3,5,191.0,7,0,259,113,38,602,1193,2012,False,True,False,True,False,False,False,True,False,True,False,False,False,False,Free,8.0
56.0,6.6,6.3,13,33.9,30.9,3,2,44.0,2,5,71,46,13,815,516,2022,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,7.0
20.0,5.9,9.4,10,22.1,44.2,1,1,198.0,13,12,236,102,31,8585,10000,2012,True,False,False,False,False,True,False,False,False,False,True,False,False,False,Premium,
33.0,1.3,6.3,30,24.3,40.1,6,4,223.0,13,3,166,143,26,285,124,2016,True,False,False,True,False,False,True,False,False,True,False,False,False,False,Free,7.0
47.0,12.0,6.5,1,24.1,29.6,1,4,31.0,2,0,59,38,13,256,339,2012,False,False,False,True,False,False,True,False,False,True,False,False,False,False,Premium,5.0
54.0,4.2,5.6,18,28.7,46.6,2,6,260.0,9,8,211,140,31,739,1054,2010,True,False,False,True,False,False,True,False,False,False,True,False,False,False,Premium,1.0
64.0,6.6,6.9,9,20.7,59.2,3,4,52.0,2,2,78,57,22,852,1281,2011,False,False,False,False,False,True,False,False,False,True,False,False,False,False,Free,3.0
44.0,7.2,9.9,24,19.7,36.9,3,4,178.0,6,3,143,92,24,292,618,2013,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Free,10.0
51.0,1.3,7.8,30,23.6,29.1,6,3,206.0,7,7,146,137,23,1795,1003,2015,False,False,False,False,False,False,False,False,True,False,True,False,False,False,Free,10.0
45.0,12.2,7.8,20,22.9,45.4,5,2,93.0,11,6,115,62,22,25092,10000,2010,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Free,9.0
62.0,2.1,6.1,28,22.0,25.1,0,6,195.0,15,3,146,86,30,1408,1905,2020,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Free,4.0
19.0,17.3,6.5,33,19.3,16.4,3,3,373.0,14,9,300,150,42,1421,3203,2021,True,False,False,False,True,False,False,False,True,True,False,False,False,False,Free,5.0
13.0,9.4,7.2,17,24.2,40.3,2,3,64.0,7,5,165,47,17,692,975,2013,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Free,9.0
30.0,8.5,7.7,28,33.1,51.3,7,4,253.0,12,10,169,149,34,774,1909,2019,False,True,False,True,False,False,True,False,False,False,False,False,False,False,Premium,3.0
55.0,3.5,7.1,25,30.4,40.2,3,4,148.0,5,3,122,90,23,135,291,2024,False,False,False,False,True,False,True,False,False,False,False,False,False,True,Free,10.0
52.0,9.8,5.5,18,26.0,37.4,5,5,113.0,5,1,102,75,18,211,359,2014,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Free,8.0
46.0,7.1,7.6,2,20.3,32.4,4,3,57.0,2,1,83,37,13,349,858,2012,False,True,False,False,True,True,False,False,False,False,False,False,False,False,Free,9.0
25.0,12.8,6.0,24,20.6,45.2,6,3,158.0,10,2,226,102,23,803,1044,2021,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Free,6.0
57.0,2.2,6.1,13,22.4,46.4,5,6,124.0,6,3,124,93,23,261,334,2016,False,False,False,True,False,True,False,False,False,False,True,False,False,False,Free,3.0
17.0,15.0,7.2,3,22.9,43.4,6,1,165.0,6,12,235,109,32,2557,4021,2011,True,False,False,True,False,False,False,False,True,False,False,False,False,False,Premium,3.0
59.0,7.1,5.8,13,22.8,44.0,4,2,183.0,10,2,162,97,29,2101,2296,2023,True,False,False,True,False,False,False,True,False,True,False,False,False,False,Business,3.0
19.0,9.1,8.3,21,24.6,37.6,6,6,141.0,4,7,182,96,16,1791,3421,2020,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,10.0
40.0,7.6,4.8,8,24.2,50.3,2,0,160.0,12,1,144,102,28,1304,2914,2022,False,False,False,False,True,False,False,False,True,True,False,False,False,False,Free,4.0
50.0,5.0,5.0,38,30.2,29.6,5,3,363.0,24,6,236,150,50,471,923,2023,True,False,False,True,False,True,False,False,False,False,True,False,False,False,Business,5.0
36.0,2.5,5.9,39,23.8,40.7,4,1,424.0,15,7,299,150,55,961,1057,2020,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,1.0
27.0,9.4,7.3,19,25.9,38.1,4,2,272.0,20,1,300,145,40,1108,1295,2013,False,False,False,False,True,False,False,False,True,False,True,False,False,False,Premium,5.0
25.0,6.4,6.4,34,23.1,49.5,6,3,299.0,13,9,270,150,38,4790,5017,2016,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Free,5.0
20.0,4.4,5.3,16,20.5,34.8,3,4,273.0,10,10,279,150,37,1424,2374,2019,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Premium,2.0
22.0,1.9,8.9,37,22.2,32.0,2,5,335.0,26,11,274,150,46,234,560,2025,False,False,False,False,True,False,False,False,True,False,True,False,False,False,Free,8.0
49.0,11.6,8.1,14,24.1,34.6,5,4,101.0,5,4,93,82,14,683,318,2015,False,True,False,False,True,True,False,False,False,False,False,False,False,False,Free,8.0
34.0,10.7,6.6,11,22.1,34.6,4,1,46.0,1,2,60,46,17,4249,4080,2017,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Premium,3.0
58.0,12.9,7.1,4,28.0,48.6,2,2,46.0,3,2,73,53,10,2169,3480,2018,True,False,False,False,True,False,False,False,True,False,False,True,False,False,Free,5.0
56.0,11.7,7.4,35,30.3,46.3,9,4,269.0,30,5,199,150,49,4071,6141,2022,True,False,False,False,True,False,False,False,True,False,False,False,True,False,Free,6.0
48.0,6.9,5.4,4,17.6,33.8,5,5,38.0,2,5,50,43,18,4762,5347,2013,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Free,5.0
49.0,5.1,8.7,35,29.1,50.7,6,3,408.0,17,6,265,150,52,192,465,2015,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,2.0
52.0,6.6,8.0,28,21.4,25.6,2,4,340.0,11,6,243,150,57,1355,595,2024,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Free,1.0
25.0,0.4,7.7,24,33.0,54.9,4,3,175.0,7,2,261,103,21,4298,6361,2015,False,True,False,True,False,False,False,True,False,False,False,False,False,False,Business,5.0
41.0,10.3,7.2,22,30.1,40.7,5,7,198.0,17,0,166,107,26,630,1192,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Free,4.0
52.0,7.5,8.1,3,23.1,39.4,6,2,5.0,1,3,46,26,8,224,200,2024,True,False,False,False,True,False,False,False,True,False,False,False,True,False,Free,10.0
,9.5,6.1,0,25.1,28.9,2,3,11.0,1,2,51,42,14,357,323,2016,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Free,2.0
16.0,6.2,7.2,28,23.9,33.9,4,2,248.0,12,18,285,115,28,8895,10000,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Free,5.0
54.0,8.2,8.6,7,15.0,30.6,3,1,51.0,2,6,82,51,15,879,839,2016,False,False,False,True,False,False,True,False,False,False,False,False,False,True,Business,4.0
40.0,3.6,8.1,15,28.3,39.1,4,0,135.0,6,1,121,68,29,535,743,2014,True,False,False,True,False,True,False,False,False,True,False,False,False,False,Business,8.0
49.0,5.1,8.3,39,33.5,42.9,3,0,279.0,12,5,181,146,35,2785,4131,2024,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Premium,7.0
37.0,9.1,6.7,2,28.3,39.7,4,4,29.0,2,0,55,42,14,515,771,2010,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Premium,5.0
29.0,7.6,7.7,29,16.5,50.0,3,4,265.0,16,5,300,137,40,1758,1426,2010,True,False,False,False,True,False,True,False,False,False,True,False,False,False,Premium,4.0
44.0,15.7,6.6,3,26.9,36.8,3,3,155.0,18,4,145,96,24,873,558,2022,True,False,False,False,True,False,False,True,False,False,True,False,False,False,Free,
34.0,10.8,8.1,20,19.6,32.6,3,1,263.0,15,6,231,143,36,1038,992,2012,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Premium,4.0
60.0,1.4,5.9,19,27.5,34.4,2,1,249.0,13,5,196,108,31,151,369,2019,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Free,1.0
24.0,9.8,7.5,39,25.9,21.7,1,4,406.0,12,10,300,150,43,564,1040,2011,False,False,False,False,True,True,False,False,False,False,True,False,False,False,Premium,2.0
42.0,6.1,6.0,27,28.4,25.6,6,2,241.0,8,8,192,131,30,482,529,2024,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,3.0
27.0,5.4,5.7,9,21.2,25.5,5,6,128.0,8,3,200,81,23,2485,3188,2018,True,False,False,False,True,False,True,False,False,True,False,False,False,False,Premium,8.0
28.0,13.6,7.1,9,30.1,57.2,6,1,113.0,11,5,197,82,18,23864,10000,2014,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Free,7.0
40.0,6.6,7.2,34,22.6,62.3,6,3,237.0,10,4,192,136,33,4428,3969,2022,True,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,10.0
31.0,16.1,8.3,32,20.3,50.6,7,1,230.0,8,8,183,126,34,790,1911,2016,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,5.0
15.0,3.3,6.4,5,31.0,38.8,4,4,121.0,5,12,191,76,22,2389,1078,2025,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Free,3.0
22.0,4.7,7.2,19,27.3,9.2,6,2,174.0,6,10,207,93,24,282,559,2010,True,False,False,False,True,False,True,False,False,False,False,False,True,False,Free,10.0
46.0,11.8,4.9,19,26.9,60.6,4,2,133.0,7,5,133,74,24,1045,756,2017,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Free,10.0
19.0,7.6,5.6,22,28.3,43.0,4,4,251.0,20,11,259,138,43,2141,2221,2013,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Business,
15.0,2.8,6.2,0,28.3,49.2,3,5,81.0,3,9,150,65,27,751,1749,2012,True,False,False,True,False,False,False,True,False,False,True,False,False,False,Premium,5.0
65.0,20.3,6.7,8,22.9,50.4,5,4,8.0,1,6,39,37,11,6034,2643,2011,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,6.0
65.0,3.0,7.5,3,25.3,37.2,3,6,102.0,10,3,114,68,28,340,580,2023,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Premium,
23.0,10.0,7.8,26,22.6,66.1,5,3,350.0,17,7,300,150,52,5411,2987,2023,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Free,3.0
40.0,6.7,6.6,28,21.9,23.7,5,3,183.0,21,5,155,102,20,2375,3399,2025,True,False,False,True,False,False,False,False,True,False,False,False,True,False,Free,9.0
50.0,2.3,7.2,24,24.5,48.8,2,1,138.0,5,1,139,85,26,656,283,2015,True,False,False,False,True,False,False,False,True,False,False,False,False,True,Free,6.0
34.0,12.6,7.5,10,19.6,45.5,4,3,5.0,1,5,28,30,10,1663,2490,2017,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Free,10.0
34.0,8.7,7.2,27,24.1,45.8,3,3,239.0,9,6,179,135,36,2617,5987,2013,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Free,8.0
58.0,9.8,6.5,40,27.7,42.7,2,1,410.0,12,4,300,150,70,348,347,2011,False,False,False,False,True,True,False,False,False,False,True,False,False,False,Free,1.0
55.0,13.0,7.5,22,28.1,51.4,3,5,103.0,4,3,114,79,23,448,285,2010,True,False,False,False,False,False,False,True,False,False,True,False,False,False,Free,10.0
,12.0,7.7,8,27.3,35.8,5,6,30.0,1,3,55,41,17,1071,2039,2015,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Business,9.0
16.0,12.4,4.8,29,24.0,55.9,2,0,328.0,33,9,297,150,48,1556,2043,2022,True,False,False,False,False,False,True,False,False,True,False,False,False,False,Business,7.0
30.0,14.9,8.0,4,18.3,40.2,2,1,17.0,1,4,33,45,16,3354,1816,2010,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Free,9.0
13.0,10.9,7.4,34,23.3,40.8,3,2,299.0,14,15,286,150,40,2256,1179,2024,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Premium,6.0
35.0,1.2,6.8,18,21.9,43.6,9,6,162.0,8,0,132,78,21,14936,10000,2024,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Free,4.0
56.0,7.7,5.9,31,26.0,39.2,7,5,249.0,13,7,174,134,30,2418,3453,2013,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Free,9.0
,12.1,6.2,23,26.1,30.9,4,1,284.0,9,13,287,126,40,38064,10000,2022,False,True,False,False,True,False,False,False,False,False,False,False,False,False,Business,4.0
15.0,10.8,7.2,4,22.1,51.3,0,3,5.0,1,14,114,38,13,1240,2248,2019,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Free,10.0
60.0,7.0,6.9,7,17.6,50.1,2,1,102.0,12,2,111,61,21,899,1456,2012,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Free,4.0
45.0,15.6,7.0,33,30.2,35.1,2,5,325.0,11,3,235,150,52,1045,2311,2011,True,False,False,False,True,False,False,False,True,True,False,False,False,False,Free,3.0
49.0,9.4,8.5,16,23.6,39.3,3,2,117.0,5,3,94,75,19,136,166,2018,False,False,True,False,True,False,False,False,True,False,False,False,False,False,Free,3.0
37.0,4.4,6.6,36,29.4,29.1,5,2,383.0,31,13,280,150,38,4521,3909,2017,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Free,1.0
